protocol,load,scenario,snr_db,model_seed,noise_repeat,weight_vibration,weight_current,accuracy,macro_precision,macro_recall,macro_f1,weight_branch1_within_sd,weight_branch2_within_sd
stage3,4Nm,both_modalities_degraded,-8.0,20260808,1,0.6347417235374451,0.36525827646255493,0.9745,0.9751559412907683,0.9744999999999999,0.9745643893760076,0.03827705606818199,0.03827705606818199
stage3,4Nm,both_modalities_degraded,-8.0,20260808,2,0.6351934671401978,0.364806592464447,0.9765,0.9773853398701444,0.9765,0.976500011620858,0.0385013073682785,0.0385013073682785
stage3,4Nm,both_modalities_degraded,-8.0,20260808,3,0.6351107954978943,0.3648892343044281,0.9835,0.9838972110583365,0.9835,0.9835313083052981,0.03851751610636711,0.03851751610636711
stage3,4Nm,both_modalities_degraded,-8.0,20260808,4,0.6352381706237793,0.3647618889808655,0.98,0.9807391697555632,0.9800000000000001,0.9800742105212137,0.038263559341430664,0.038263559341430664
stage3,4Nm,both_modalities_degraded,-8.0,20260808,5,0.6351863741874695,0.3648136258125305,0.984,0.9845217149456144,0.984,0.9840298933006231,0.038169752806425095,0.038169752806425095
stage3,4Nm,both_modalities_degraded,-10.0,20260808,1,0.6194226145744324,0.38057741522789,0.9155,0.9264704399666173,0.9155,0.916231065778299,0.033422719687223434,0.033422719687223434
stage3,4Nm,both_modalities_degraded,-10.0,20260808,2,0.6194448471069336,0.3805551826953888,0.9105,0.9192109922347251,0.9105000000000001,0.9109184226908311,0.03329881653189659,0.03329882025718689
stage3,4Nm,both_modalities_degraded,-10.0,20260808,3,0.6194193363189697,0.38058069348335266,0.9,0.9145639781823309,0.9,0.9008781101344235,0.03358326852321625,0.03358326852321625
stage3,4Nm,both_modalities_degraded,-10.0,20260808,4,0.6189040541648865,0.3810959756374359,0.9125,0.9237374647446135,0.9125,0.9135026361175237,0.033067211508750916,0.033067211508750916
stage3,4Nm,both_modalities_degraded,-10.0,20260808,5,0.6194721460342407,0.3805277943611145,0.908,0.9202698592240127,0.908,0.9089548207719049,0.03350796550512314,0.03350796550512314
stage3,4Nm,vibration_only_degraded,0.0,20260808,1,0.6832939386367798,0.3167060613632202,0.999,0.9990049751243781,0.999,0.998999993749961,0.04067181050777435,0.04067181050777435
stage3,4Nm,vibration_only_degraded,0.0,20260808,2,0.6834707260131836,0.3165293037891388,0.999,0.9990012468827931,0.999,0.9989999992187488,0.0405970960855484,0.0405970923602581
stage3,4Nm,vibration_only_degraded,0.0,20260808,3,0.6833068132400513,0.31669318675994873,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.040595270693302155,0.040595270693302155
stage3,4Nm,vibration_only_degraded,0.0,20260808,4,0.6834670305252075,0.3165329694747925,0.999,0.9990049751243781,0.999,0.998999993749961,0.04055481031537056,0.04055480659008026
stage3,4Nm,vibration_only_degraded,0.0,20260808,5,0.68329918384552,0.3167007267475128,0.9985,0.9985111662531019,0.9984999999999999,0.9984999789059532,0.04069192335009575,0.04069192335009575
stage3,4Nm,vibration_only_degraded,-2.0,20260808,1,0.6775302886962891,0.3224697411060333,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04128291830420494,0.04128291830420494
stage3,4Nm,vibration_only_degraded,-2.0,20260808,2,0.6775399446487427,0.3224601149559021,1.0,1.0,1.0,1.0,0.041335951536893845,0.041335947811603546
stage3,4Nm,vibration_only_degraded,-2.0,20260808,3,0.6776411533355713,0.3223588466644287,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04112807661294937,0.04112807661294937
stage3,4Nm,vibration_only_degraded,-2.0,20260808,4,0.6775097250938416,0.32249030470848083,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04125378653407097,0.04125379025936127
stage3,4Nm,vibration_only_degraded,-2.0,20260808,5,0.6772770881652832,0.322722852230072,0.999,0.9990012468827931,0.999,0.9989999992187488,0.04156488925218582,0.04156488925218582
stage3,4Nm,vibration_only_degraded,-4.0,20260808,1,0.6699507832527161,0.33004918694496155,1.0,1.0,1.0,1.0,0.041687700897455215,0.041687704622745514
stage3,4Nm,vibration_only_degraded,-4.0,20260808,2,0.6699506640434265,0.3300492763519287,1.0,1.0,1.0,1.0,0.041771773248910904,0.041771773248910904
stage3,4Nm,vibration_only_degraded,-4.0,20260808,3,0.6701071262359619,0.3298928141593933,1.0,1.0,1.0,1.0,0.04165192320942879,0.04165192320942879
stage3,4Nm,vibration_only_degraded,-4.0,20260808,4,0.6697014570236206,0.3302985429763794,1.0,1.0,1.0,1.0,0.04152560606598854,0.04152560979127884
stage3,4Nm,vibration_only_degraded,-4.0,20260808,5,0.6700389981269836,0.32996100187301636,1.0,1.0,1.0,1.0,0.04179738089442253,0.04179738089442253
stage3,4Nm,vibration_only_degraded,-6.0,20260808,1,0.6604913473129272,0.33950871229171753,0.997,0.9970443349753694,0.9970000000000001,0.9970048879946415,0.040957700461149216,0.040957700461149216
stage3,4Nm,vibration_only_degraded,-6.0,20260808,2,0.6608690023422241,0.3391309678554535,0.9985,0.9985111662531019,0.9984999999999999,0.998501235968582,0.04075247421860695,0.04075247421860695
stage3,4Nm,vibration_only_degraded,-6.0,20260808,3,0.66042160987854,0.3395783603191376,0.9965,0.9965283516347168,0.9964999999999999,0.9965024346229164,0.04100777581334114,0.04100777581334114
stage3,4Nm,vibration_only_degraded,-6.0,20260808,4,0.6602526903152466,0.3397473692893982,0.998,0.9980074688899642,0.998,0.9980006171884351,0.040668100118637085,0.040668096393346786
stage3,4Nm,vibration_only_degraded,-6.0,20260808,5,0.6608304977416992,0.3391695022583008,0.996,0.9960320055666735,0.9960000000000001,0.9960049128564709,0.04052289202809334,0.04052289202809334
stage3,4Nm,vibration_only_degraded,-8.0,20260808,1,0.6480402946472168,0.3519597053527832,0.9475,0.9568380214956222,0.9475000000000001,0.9473704341133496,0.037841010838747025,0.037841010838747025
stage3,4Nm,vibration_only_degraded,-8.0,20260808,2,0.6484483480453491,0.35155171155929565,0.9545,0.9613225973216626,0.9545,0.9545647938574803,0.038067419081926346,0.038067419081926346
stage3,4Nm,vibration_only_degraded,-8.0,20260808,3,0.6483489871025085,0.35165101289749146,0.958,0.9647801203528757,0.958,0.9577968489085815,0.03808470070362091,0.03808470070362091
stage3,4Nm,vibration_only_degraded,-8.0,20260808,4,0.6484673023223877,0.3515326678752899,0.954,0.9618894633879224,0.9540000000000001,0.9539343323361619,0.03783492371439934,0.03783492371439934
stage3,4Nm,vibration_only_degraded,-8.0,20260808,5,0.6484081149101257,0.3515918552875519,0.9575,0.9646136582744613,0.9574999999999999,0.9574862100321824,0.03776044398546219,0.03776044026017189
stage3,4Nm,vibration_only_degraded,-10.0,20260808,1,0.6343275308609009,0.3656724989414215,0.8335,0.9006058567347663,0.8335000000000001,0.8270494401323834,0.0331634059548378,0.0331634059548378
stage3,4Nm,vibration_only_degraded,-10.0,20260808,2,0.6342393755912781,0.3657606244087219,0.8385,0.9041305567779025,0.8385,0.8312670127006742,0.03313521668314934,0.03313521668314934
stage3,4Nm,vibration_only_degraded,-10.0,20260808,3,0.6342153549194336,0.3657846748828888,0.8185,0.8867329206382815,0.8185,0.8070353937997229,0.03345585986971855,0.03345585986971855
stage3,4Nm,vibration_only_degraded,-10.0,20260808,4,0.6337997913360596,0.36620020866394043,0.829,0.8958523755161283,0.8290000000000001,0.8225754075658864,0.03283599019050598,0.03283599391579628
stage3,4Nm,vibration_only_degraded,-10.0,20260808,5,0.6343111395835876,0.36568889021873474,0.8355,0.9003747351747189,0.8355,0.8303516906788968,0.033320821821689606,0.033320821821689606
stage3,4Nm,current_only_degraded,0.0,20260808,1,0.6832939386367798,0.3167060613632202,0.999,0.9990049751243781,0.999,0.998999993749961,0.04067181050777435,0.04067181050777435
stage3,4Nm,current_only_degraded,0.0,20260808,2,0.6834707260131836,0.3165293037891388,0.999,0.9990012468827931,0.999,0.9989999992187488,0.0405970960855484,0.0405970923602581
stage3,4Nm,current_only_degraded,0.0,20260808,3,0.6833068132400513,0.31669318675994873,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.040595270693302155,0.040595270693302155
stage3,4Nm,current_only_degraded,0.0,20260808,4,0.6834670305252075,0.3165329694747925,0.999,0.9990049751243781,0.999,0.998999993749961,0.04055481031537056,0.04055480659008026
stage3,4Nm,current_only_degraded,0.0,20260808,5,0.68329918384552,0.3167007267475128,0.9985,0.9985111662531019,0.9984999999999999,0.9984999789059532,0.04069192335009575,0.04069192335009575
stage3,4Nm,current_only_degraded,-2.0,20260808,1,0.6805785894393921,0.31942135095596313,0.998,0.9980086536902878,0.998,0.99799998283575,0.04081125929951668,0.04081125929951668
stage3,4Nm,current_only_degraded,-2.0,20260808,2,0.6805717349052429,0.31942832469940186,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.04084259271621704,0.04084259271621704
stage3,4Nm,current_only_degraded,-2.0,20260808,3,0.6806643009185791,0.3193356990814209,0.9995,0.9995012468827931,0.9995,0.9994999992187488,0.040661636739969254,0.040661636739969254
stage3,4Nm,current_only_degraded,-2.0,20260808,4,0.6805537343025208,0.319446325302124,0.9985,0.998503721991546,0.9984999999999999,0.9984999953183376,0.04076592996716499,0.040765926241874695
stage3,4Nm,current_only_degraded,-2.0,20260808,5,0.6803545951843262,0.3196454346179962,0.998,0.9980124131358948,0.998,0.9979980889767625,0.0410224013030529,0.0410224013030529
stage3,4Nm,current_only_degraded,-4.0,20260808,1,0.6771245002746582,0.3228754997253418,0.998,0.998019801980198,0.998,0.99799994999875,0.04098326340317726,0.04098326712846756
stage3,4Nm,current_only_degraded,-4.0,20260808,2,0.6771641969680786,0.3228358328342438,0.9985,0.9985111662531019,0.9984999999999999,0.9984999789059532,0.04098574072122574,0.04098573699593544
stage3,4Nm,current_only_degraded,-4.0,20260808,3,0.6772934794425964,0.32270655035972595,0.999,0.9990049751243781,0.999,0.998999993749961,0.04079434648156166,0.04079434648156166
stage3,4Nm,current_only_degraded,-4.0,20260808,4,0.677073061466217,0.3229268789291382,0.999,0.9990049751243781,0.999,0.998999993749961,0.04078925773501396,0.04078925773501396
stage3,4Nm,current_only_degraded,-4.0,20260808,5,0.6772099733352661,0.3227899968624115,0.9985,0.9985111662531019,0.9984999999999999,0.9984999789059532,0.04097336158156395,0.04097336158156395
stage3,4Nm,current_only_degraded,-6.0,20260808,1,0.6736312508583069,0.3263687789440155,0.997,0.9970443349753694,0.9969999999999999,0.9969998312405073,0.04111430421471596,0.04111430421471596
stage3,4Nm,current_only_degraded,-6.0,20260808,2,0.6738492250442505,0.3261507451534271,0.9935,0.9937046004842616,0.9935,0.9934982831403918,0.04091222584247589,0.04091222584247589
stage3,4Nm,current_only_degraded,-6.0,20260808,3,0.6736324429512024,0.3263675570487976,0.9935,0.9937046004842616,0.9935,0.9934982831403918,0.04121212661266327,0.04121212661266327
stage3,4Nm,current_only_degraded,-6.0,20260808,4,0.6735823154449463,0.3264176547527313,0.9955,0.9955695255201317,0.9955,0.9954996278028293,0.04101135954260826,0.04101135954260826
stage3,4Nm,current_only_degraded,-6.0,20260808,5,0.6738579273223877,0.3261420726776123,0.9945,0.9946472019464719,0.9945,0.9944989599596173,0.040887512266635895,0.040887512266635895
stage3,4Nm,current_only_degraded,-8.0,20260808,1,0.6706649661064148,0.3293350338935852,0.983,0.9843317972350232,0.983,0.9829692381864744,0.041303835809230804,0.041303835809230804
stage3,4Nm,current_only_degraded,-8.0,20260808,2,0.6706613898277283,0.32933861017227173,0.9805,0.9822323462414578,0.9804999999999999,0.9804535466319175,0.04143107309937477,0.04143107309937477
stage3,4Nm,current_only_degraded,-8.0,20260808,3,0.6707386374473572,0.3292613625526428,0.9825,0.9839080459770114,0.9824999999999999,0.9824664396696804,0.04119962826371193,0.04119962826371193
stage3,4Nm,current_only_degraded,-8.0,20260808,4,0.6707978248596191,0.3292021155357361,0.9805,0.9822323462414578,0.9804999999999999,0.9804535466319175,0.04129285737872124,0.04129285737872124
stage3,4Nm,current_only_degraded,-8.0,20260808,5,0.6707938313484192,0.3292061686515808,0.9825,0.9839080459770114,0.9824999999999999,0.9824664396696804,0.04117429628968239,0.04117429628968239
stage3,4Nm,current_only_degraded,-10.0,20260808,1,0.6693329215049744,0.33066704869270325,0.9415,0.9547388781431334,0.9414999999999999,0.9402213916089611,0.04128066822886467,0.04128066822886467
stage3,4Nm,current_only_degraded,-10.0,20260808,2,0.669174313545227,0.33082568645477295,0.945,0.9561197707429429,0.945,0.9440099124272233,0.04119769483804703,0.04119769483804703
stage3,4Nm,current_only_degraded,-10.0,20260808,3,0.6691728830337524,0.33082711696624756,0.9495,0.9596806387225548,0.9495000000000001,0.9486820398254047,0.04131443426012993,0.04131443798542023
stage3,4Nm,current_only_degraded,-10.0,20260808,4,0.669074296951294,0.33092573285102844,0.9485,0.9590457256461233,0.9484999999999999,0.9476319172025021,0.04126143455505371,0.04126143455505371
stage3,4Nm,current_only_degraded,-10.0,20260808,5,0.6692419648170471,0.33075806498527527,0.9445,0.9561754598746715,0.9445,0.9434465112688073,0.041198331862688065,0.041198328137397766
